name cp-unconnected-plain cp-fc-unconnected-plain clique-unconnected-plain mcssize generator vertices
mcs90_m3Dr2_s10.A63 0.001156 0.001046 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A64 0.001463 0.001517 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A65 0.000988 0.000945 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A66 0.001185 0.001003 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A67 0.000734 0.000699 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A68 0.000989 0.000891 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A69 0.001220 0.001116 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A70 0.000808 0.001113 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A71 0.000589 0.000703 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A72 0.000718 0.000801 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A73 0.001207 0.001064 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A74 0.001005 0.001050 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A75 0.001123 0.001157 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A76 0.000898 0.000955 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A77 0.000727 0.000725 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A78 0.000489 0.000494 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A79 0.000543 0.000571 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A80 0.001086 0.001221 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A81 0.000981 0.001246 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A82 0.000946 0.000861 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A83 0.000731 0.000766 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A84 0.000716 0.000941 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A85 0.000930 0.000869 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A86 0.001639 0.001568 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A87 0.001620 0.001541 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A88 0.001271 0.001191 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A89 0.000567 0.000573 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A90 0.001574 0.001500 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A91 0.001232 0.001363 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A92 0.000851 0.000692 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A93 0.000617 0.000693 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A94 0.001007 0.001148 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A95 0.001241 0.001224 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A96 0.001113 0.001327 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A97 0.001151 0.001332 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A98 0.000820 0.000801 1 mcs90 m3D 10
mcs90_m3Dr2_s10.A99 0.001265 0.001202 1 mcs90 m3D 10
mcs90_m3Dr2_s30.A00 2.997636 1.439517 24703 mcs90 m3D 30
mcs90_m3Dr2_s30.A01 0.075839 0.031877 108791 mcs90 m3D 30
mcs90_m3Dr2_s30.A02 14.858226 11.051265 57879 mcs90 m3D 30
mcs90_m3Dr2_s30.A03 0.945065 0.576295 60025 mcs90 m3D 30
mcs90_m3Dr2_s30.A04 0.407674 0.216075 27481 mcs90 m3D 30
mcs90_m3Dr2_s30.A05 1.794061 0.956528 21513 mcs90 m3D 30
mcs90_m3Dr2_s30.A06 3.577588 1.350971 20064 mcs90 m3D 30
mcs90_m3Dr2_s30.A07 0.735897 0.300204 24710 mcs90 m3D 30
mcs90_m3Dr2_s30.A08 0.561538 0.392306 26443 mcs90 m3D 30
mcs90_m3Dr2_s30.A09 8.352365 4.253909 110625 mcs90 m3D 30
mcs90_m3Dr2_s30.A10 4.094866 2.383708 29950 mcs90 m3D 30
mcs90_m3Dr2_s30.A11 10.093957 5.574707 43914 mcs90 m3D 30
mcs90_m3Dr2_s30.A12 8.508254 4.489353 32405 mcs90 m3D 30
mcs90_m3Dr2_s30.A13 0.920372 0.514061 54713 mcs90 m3D 30
mcs90_m3Dr2_s30.A14 0.242457 0.129959 80623 mcs90 m3D 30
mcs90_m3Dr2_s30.A15 6.293762 4.190018 40395 mcs90 m3D 30
mcs90_m3Dr2_s30.A16 10.856581 7.642246 103286 mcs90 m3D 30
mcs90_m3Dr2_s30.A17 18.760214 11.060995 85246 mcs90 m3D 30
mcs90_m3Dr2_s30.A18 8.369948 4.961908 63122 mcs90 m3D 30
mcs90_m3Dr2_s30.A19 1.453794 0.749369 45512 mcs90 m3D 30
mcs90_m3Dr2_s30.A20 1.736579 0.730926 110459 mcs90 m3D 30
mcs90_m3Dr2_s30.A21 13.919001 6.621593 55451 mcs90 m3D 30
mcs90_m3Dr2_s30.A22 8.369853 5.309983 27806 mcs90 m3D 30
mcs90_m3Dr2_s30.A23 31.330940 18.850279 82046 mcs90 m3D 30
mcs90_m3Dr2_s30.A24 0.919662 0.489445 29550 mcs90 m3D 30
mcs90_m3Dr2_s30.A25 1.150129 0.704224 28032 mcs90 m3D 30
mcs90_m3Dr2_s30.A26 0.137215 0.126004 80544 mcs90 m3D 30
mcs90_m3Dr2_s30.A27 0.639762 0.468561 27370 mcs90 m3D 30
mcs90_m3Dr2_s30.A28 25.245806 15.864560 22945 mcs90 m3D 30
mcs90_m3Dr2_s30.A29 4.440393 3.228708 86288 mcs90 m3D 30
mcs90_m3Dr2_s30.A30 0.246507 0.179970 23109 mcs90 m3D 30
mcs90_m3Dr2_s30.A31 5.340994 3.866903 61850 mcs90 m3D 30
mcs90_m3Dr2_s30.A32 4.636563 2.502798 16191 mcs90 m3D 30
mcs90_m3Dr2_s30.A33 10.936387 4.890852 56695 mcs90 m3D 30
mcs90_m3Dr2_s30.A34 0.901820 0.428512 92770 mcs90 m3D 30
mcs90_m3Dr2_s30.A35 21.133291 13.373710 13201 mcs90 m3D 30
mcs90_m3Dr2_s30.A36 5.652086 3.617853 23647 mcs90 m3D 30
mcs90_m3Dr2_s30.A37 1.137536 0.525836 72853 mcs90 m3D 30
mcs90_m3Dr2_s30.A38 19.843626 9.285313 73313 mcs90 m3D 30
mcs90_m3Dr2_s30.A39 0.138985 0.121521 89394 mcs90 m3D 30
mcs90_m3Dr2_s30.A40 0.381443 0.184762 80022 mcs90 m3D 30
mcs90_m3Dr2_s30.A41 0.811291 0.502855 124872 mcs90 m3D 30
mcs90_m3Dr2_s30.A42 3.148462 1.678771 50102 mcs90 m3D 30
mcs90_m3Dr2_s30.A43 1.747788 0.896482 25792 mcs90 m3D 30
mcs90_m3Dr2_s30.A44 3.644596 2.012607 42573 mcs90 m3D 30
mcs90_m3Dr2_s30.A45 0.922138 0.296708 63972 mcs90 m3D 30
mcs90_m3Dr2_s30.A46 0.881580 0.503370 14391 mcs90 m3D 30
mcs90_m3Dr2_s30.A47 15.012260 6.508892 68549 mcs90 m3D 30
mcs90_m3Dr2_s30.A48 8.588367 3.039683 41196 mcs90 m3D 30
mcs90_m3Dr2_s30.A49 0.560277 0.310737 72897 mcs90 m3D 30
mcs90_m3Dr2_s30.A50 3.850962 1.557717 49724 mcs90 m3D 30
mcs90_m3Dr2_s30.A51 0.771276 0.355701 139380 mcs90 m3D 30
mcs90_m3Dr2_s30.A52 0.557715 0.174645 18366 mcs90 m3D 30
mcs90_m3Dr2_s30.A53 3.431476 2.633359 153209 mcs90 m3D 30
mcs90_m3Dr2_s30.A54 0.494595 0.165787 12132 mcs90 m3D 30
mcs90_m3Dr2_s30.A55 0.839010 0.601017 52400 mcs90 m3D 30
mcs90_m3Dr2_s30.A56 0.219182 0.096816 28073 mcs90 m3D 30
mcs90_m3Dr2_s30.A57 4.887370 2.609491 16756 mcs90 m3D 30
mcs90_m3Dr2_s30.A58 3.836132 1.854931 61071 mcs90 m3D 30
mcs90_m3Dr2_s30.A59 5.062219 3.629238 36030 mcs90 m3D 30
mcs90_m3Dr2_s30.A60 27.171427 12.427358 24567 mcs90 m3D 30
mcs90_m3Dr2_s30.A61 0.509267 0.330378 40728 mcs90 m3D 30
mcs90_m3Dr2_s30.A62 4.323216 2.079139 53697 mcs90 m3D 30
mcs90_m3Dr2_s30.A63 2.103624 0.816413 55739 mcs90 m3D 30
mcs90_m3Dr2_s30.A64 11.355200 6.601042 109978 mcs90 m3D 30
mcs90_m3Dr2_s30.A65 1.153089 0.781686 73209 mcs90 m3D 30
mcs90_m3Dr2_s30.A66 6.669994 3.394387 11700 mcs90 m3D 30
mcs90_m3Dr2_s30.A67 2.697795 1.280053 41492 mcs90 m3D 30
mcs90_m3Dr2_s30.A68 2.126076 0.987065 38846 mcs90 m3D 30
mcs90_m3Dr2_s30.A69 4.729682 2.868342 55326 mcs90 m3D 30
mcs90_m3Dr2_s30.A70 0.403710 0.278707 21940 mcs90 m3D 30
mcs90_m3Dr2_s30.A71 0.952737 0.427074 45371 mcs90 m3D 30
mcs90_m3Dr2_s30.A72 0.400831 0.347418 19740 mcs90 m3D 30
mcs90_m3Dr2_s30.A73 9.932609 4.909994 11727 mcs90 m3D 30
mcs90_m3Dr2_s30.A74 12.092784 5.247973 90024 mcs90 m3D 30
mcs90_m3Dr2_s30.A75 0.804500 0.580078 56945 mcs90 m3D 30
mcs90_m3Dr2_s30.A76 3.261624 1.778904 14050 mcs90 m3D 30
mcs90_m3Dr2_s30.A77 2.243026 0.888125 88304 mcs90 m3D 30
mcs90_m3Dr2_s30.A78 1.676930 1.308869 63023 mcs90 m3D 30
mcs90_m3Dr2_s30.A79 2.921147 2.042319 35275 mcs90 m3D 30
mcs90_m3Dr2_s30.A80 4.827882 2.756903 62793 mcs90 m3D 30
mcs90_m3Dr2_s30.A81 7.810123 3.803641 27276 mcs90 m3D 30
mcs90_m3Dr2_s30.A82 8.235641 5.847567 16257 mcs90 m3D 30
mcs90_m3Dr2_s30.A83 1.517614 1.037824 53794 mcs90 m3D 30
mcs90_m3Dr2_s30.A84 11.792110 5.196209 66185 mcs90 m3D 30
mcs90_m3Dr2_s30.A85 0.213624 0.100099 12464 mcs90 m3D 30
mcs90_m3Dr2_s30.A86 1.258947 0.589410 31067 mcs90 m3D 30
mcs90_m3Dr2_s30.A87 6.218991 3.061925 27145 mcs90 m3D 30
mcs90_m3Dr2_s30.A88 0.342137 0.095533 132845 mcs90 m3D 30
mcs90_m3Dr2_s30.A89 5.017870 2.559658 27919 mcs90 m3D 30
mcs90_m3Dr2_s30.A90 3.254423 2.036358 85756 mcs90 m3D 30
mcs90_m3Dr2_s30.A91 4.077581 2.529487 89983 mcs90 m3D 30
mcs90_m3Dr2_s30.A92 2.389472 1.483739 77851 mcs90 m3D 30
mcs90_m3Dr2_s30.A93 34.656155 17.566149 88023 mcs90 m3D 30
mcs90_m3Dr2_s30.A94 0.136994 0.057672 22929 mcs90 m3D 30
mcs90_m3Dr2_s30.A95 1.359227 0.717173 52021 mcs90 m3D 30
mcs90_m3Dr2_s30.A96 0.167284 0.095769 66193 mcs90 m3D 30
mcs90_m3Dr2_s30.A97 5.798275 2.640691 51399 mcs90 m3D 30
mcs90_m3Dr2_s30.A98 3.038400 2.304876 159480 mcs90 m3D 30
mcs90_m3Dr2_s30.A99 11.015982 6.014287 15425 mcs90 m3D 30
mcs90_m3Dr4_s10.A00 0.000853 0.000910 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A01 0.001123 0.001034 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A02 0.001289 0.001155 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A03 0.000930 0.000951 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A04 0.001483 0.001887 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A05 0.001144 0.001186 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A06 0.001115 0.001017 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A07 0.001399 0.001223 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A08 0.001205 0.001058 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A09 0.001215 0.000936 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A10 0.000542 0.000566 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A11 0.001242 0.001172 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A12 0.000913 0.000960 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A13 0.000944 0.000951 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A14 0.000891 0.000782 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A15 0.000520 0.000625 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A16 0.000853 0.001572 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A17 0.000841 0.000798 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A18 0.000948 0.001132 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A19 0.000871 0.000902 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A20 0.001387 0.001484 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A21 0.001162 0.001257 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A22 0.000943 0.001045 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A23 0.000689 0.000695 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A24 0.000740 0.001109 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A25 0.000956 0.001169 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A26 0.001248 0.001689 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A27 0.001007 0.001147 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A28 0.001099 0.001144 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A29 0.000610 0.000744 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A30 0.001081 0.001172 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A31 0.001101 0.001205 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A32 0.000967 0.001044 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A33 0.001141 0.001326 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A34 0.000696 0.000710 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A35 0.000748 0.000989 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A36 0.001030 0.001091 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A37 0.001196 0.001541 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A38 0.001092 0.001680 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A39 0.001434 0.001586 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A40 0.000908 0.000919 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A41 0.001124 0.001152 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A42 0.000826 0.000922 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A43 0.001109 0.001192 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A44 0.001594 0.001839 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A45 0.001120 0.001126 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A46 0.001066 0.001374 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A47 0.001007 0.001009 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A48 0.001152 0.001391 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A49 0.001052 0.001156 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A50 0.000637 0.000701 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A51 0.001288 0.001162 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A52 0.000692 0.000684 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A53 0.000995 0.001029 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A54 0.001104 0.001077 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A55 0.001564 0.001550 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A56 0.000933 0.001056 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A57 0.000644 0.000757 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A58 0.001061 0.001278 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A59 0.000968 0.000943 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A60 0.000872 0.001060 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A61 0.001007 0.001044 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A62 0.001095 0.001082 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A63 0.001124 0.001025 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A64 0.001195 0.001162 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A65 0.001677 0.001420 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A66 0.001072 0.000946 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A67 0.001128 0.001318 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A68 0.000596 0.000803 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A69 0.000909 0.001109 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A70 0.001136 0.001704 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A71 0.000976 0.001171 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A72 0.000635 0.000789 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A73 0.000913 0.000853 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A74 0.001175 0.001201 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A75 0.000599 0.000649 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A76 0.001247 0.001044 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A77 0.001256 0.001282 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A78 0.001281 0.001380 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A79 0.001113 0.001538 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A80 0.001051 0.001276 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A81 0.000900 0.000832 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A82 0.000908 0.000828 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A83 0.001079 0.000978 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A84 0.001192 0.001108 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A85 0.000955 0.001076 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A86 0.001336 0.001102 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A87 0.001481 0.001150 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A88 0.000607 0.000593 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A89 0.001376 0.001396 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A90 0.001115 0.001431 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A91 0.001590 0.001341 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A92 0.000924 0.001154 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A93 0.000981 0.000960 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A94 0.001067 0.001008 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A95 0.000975 0.000920 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A96 0.000921 0.001078 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A97 0.000896 0.000877 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A98 0.002193 0.002223 1 mcs90 m3D 10
mcs90_m3Dr4_s10.A99 0.001068 0.001265 1 mcs90 m3D 10
mcs90_m3Dr4_s30.A00 2.744289 1.928453 35038 mcs90 m3D 30
mcs90_m3Dr4_s30.A01 23.823742 13.877080 88006 mcs90 m3D 30
mcs90_m3Dr4_s30.A02 10.549370 8.131230 60545 mcs90 m3D 30
mcs90_m3Dr4_s30.A03 3.937927 2.230242 41929 mcs90 m3D 30
mcs90_m3Dr4_s30.A04 8.860902 5.698809 59727 mcs90 m3D 30
mcs90_m3Dr4_s30.A05 43.437977 28.177959 17359 mcs90 m3D 30
mcs90_m3Dr4_s30.A06 8.742844 5.677902 74027 mcs90 m3D 30
mcs90_m3Dr4_s30.A07 7.528257 5.952032 54865 mcs90 m3D 30
mcs90_m3Dr4_s30.A08 0.088373 0.036354 22781 mcs90 m3D 30
mcs90_m3Dr4_s30.A09 0.099146 0.049935 8096 mcs90 m3D 30
mcs90_m3Dr4_s30.A10 17.097332 11.491832 9547 mcs90 m3D 30
mcs90_m3Dr4_s30.A11 6.253725 4.975315 20913 mcs90 m3D 30
mcs90_m3Dr4_s30.A12 6.336365 4.863529 18190 mcs90 m3D 30
mcs90_m3Dr4_s30.A13 14.641371 9.431876 107788 mcs90 m3D 30
mcs90_m3Dr4_s30.A14 0.160117 0.122279 45280 mcs90 m3D 30
mcs90_m3Dr4_s30.A15 1.598244 1.009017 47972 mcs90 m3D 30
mcs90_m3Dr4_s30.A16 0.249509 0.255949 98308 mcs90 m3D 30
mcs90_m3Dr4_s30.A17 27.269684 19.646235 51498 mcs90 m3D 30
mcs90_m3Dr4_s30.A18 0.155733 0.125739 79676 mcs90 m3D 30
mcs90_m3Dr4_s30.A19 17.717108 12.892992 30675 mcs90 m3D 30
mcs90_m3Dr4_s30.A20 0.714314 0.559236 19919 mcs90 m3D 30
mcs90_m3Dr4_s30.A21 1.786001 0.765004 67286 mcs90 m3D 30
mcs90_m3Dr4_s30.A22 4.144464 1.888744 14298 mcs90 m3D 30
mcs90_m3Dr4_s30.A23 0.238805 0.147929 84656 mcs90 m3D 30
mcs90_m3Dr4_s30.A24 3.776212 2.121538 33136 mcs90 m3D 30
mcs90_m3Dr4_s30.A25 1.459565 0.917246 77857 mcs90 m3D 30
mcs90_m3Dr4_s30.A26 2.343483 1.739876 19460 mcs90 m3D 30
mcs90_m3Dr4_s30.A27 0.230336 0.114289 196800 mcs90 m3D 30
mcs90_m3Dr4_s30.A28 2.277268 1.019496 99573 mcs90 m3D 30
mcs90_m3Dr4_s30.A29 0.492292 0.377012 93904 mcs90 m3D 30
mcs90_m3Dr4_s30.A30 9.167829 4.911372 77311 mcs90 m3D 30
mcs90_m3Dr4_s30.A31 6.271082 2.803124 15314 mcs90 m3D 30
mcs90_m3Dr4_s30.A32 7.759680 4.888801 59499 mcs90 m3D 30
mcs90_m3Dr4_s30.A33 3.303539 1.727578 15848 mcs90 m3D 30
mcs90_m3Dr4_s30.A34 4.619232 3.143561 19434 mcs90 m3D 30
mcs90_m3Dr4_s30.A35 3.585838 1.631298 31792 mcs90 m3D 30
mcs90_m3Dr4_s30.A36 15.513358 9.637195 174040 mcs90 m3D 30
mcs90_m3Dr4_s30.A37 17.179804 10.147084 36434 mcs90 m3D 30
mcs90_m3Dr4_s30.A38 24.092751 18.368416 102960 mcs90 m3D 30
mcs90_m3Dr4_s30.A39 1.367433 0.734320 33558 mcs90 m3D 30
mcs90_m3Dr4_s30.A40 0.122160 0.056807 51556 mcs90 m3D 30
mcs90_m3Dr4_s30.A41 13.989388 9.679030 48245 mcs90 m3D 30
mcs90_m3Dr4_s30.A42 5.321497 3.306973 32113 mcs90 m3D 30
mcs90_m3Dr4_s30.A43 5.452834 3.242074 59987 mcs90 m3D 30
mcs90_m3Dr4_s30.A44 3.813709 2.705839 43397 mcs90 m3D 30
mcs90_m3Dr4_s30.A45 9.751077 6.110133 52124 mcs90 m3D 30
mcs90_m3Dr4_s30.A46 0.119173 0.047304 54270 mcs90 m3D 30
mcs90_m3Dr4_s30.A47 43.502380 26.771040 26337 mcs90 m3D 30
mcs90_m3Dr4_s30.A48 11.775176 7.442263 87611 mcs90 m3D 30
mcs90_m3Dr4_s30.A49 4.138521 3.129052 13820 mcs90 m3D 30
mcs90_m3Dr4_s30.A50 17.793247 10.877102 70497 mcs90 m3D 30
mcs90_m3Dr4_s30.A51 61.831028 42.060040 89126 mcs90 m3D 30
mcs90_m3Dr4_s30.A52 11.081074 8.267425 42554 mcs90 m3D 30
mcs90_m3Dr4_s30.A53 1.037931 0.778516 46958 mcs90 m3D 30
mcs90_m3Dr4_s30.A54 56.525608 32.726501 103061 mcs90 m3D 30
mcs90_m3Dr4_s30.A55 13.576950 7.630577 60906 mcs90 m3D 30
mcs90_m3Dr4_s30.A56 1.949756 1.416894 101884 mcs90 m3D 30
mcs90_m3Dr4_s30.A57 2.559655 1.743333 56236 mcs90 m3D 30
mcs90_m3Dr4_s30.A58 8.182434 5.895337 85615 mcs90 m3D 30
mcs90_m3Dr4_s30.A59 4.330747 2.067235 22886 mcs90 m3D 30
mcs90_m3Dr4_s30.A60 11.880950 7.510763 94464 mcs90 m3D 30
mcs90_m3Dr4_s30.A61 4.976698 3.025287 131751 mcs90 m3D 30
mcs90_m3Dr4_s30.A62 3.176045 1.762900 78495 mcs90 m3D 30
mcs90_m3Dr4_s30.A63 19.956032 14.001448 14232 mcs90 m3D 30
mcs90_m3Dr4_s30.A64 5.756586 2.727360 9899 mcs90 m3D 30
mcs90_m3Dr4_s30.A65 2.267027 1.418806 89924 mcs90 m3D 30
mcs90_m3Dr4_s30.A66 9.310208 5.983710 64736 mcs90 m3D 30
mcs90_m3Dr4_s30.A67 3.766076 1.895044 66620 mcs90 m3D 30
mcs90_m3Dr4_s30.A68 9.381437 5.371149 41043 mcs90 m3D 30
mcs90_m3Dr4_s30.A69 38.830582 27.805868 50147 mcs90 m3D 30
mcs90_m3Dr4_s30.A70 11.132344 6.483397 35512 mcs90 m3D 30
mcs90_m3Dr4_s30.A71 18.028452 10.035286 134608 mcs90 m3D 30
mcs90_m3Dr4_s30.A72 17.789255 11.695384 71600 mcs90 m3D 30
mcs90_m3Dr4_s30.A73 13.061209 8.255518 18380 mcs90 m3D 30
mcs90_m3Dr4_s30.A74 19.560753 11.689345 68249 mcs90 m3D 30
mcs90_m3Dr4_s30.A75 1.699506 0.892043 21981 mcs90 m3D 30
mcs90_m3Dr4_s30.A76 0.990814 0.591362 49168 mcs90 m3D 30
mcs90_m3Dr4_s30.A77 7.529632 4.601289 150997 mcs90 m3D 30
mcs90_m3Dr4_s30.A78 5.056338 2.519565 51044 mcs90 m3D 30
mcs90_m3Dr4_s30.A79 1.132322 0.587365 29058 mcs90 m3D 30
mcs90_m3Dr4_s30.A80 32.990841 19.104403 57764 mcs90 m3D 30
mcs90_m3Dr4_s30.A81 6.641870 4.918367 56542 mcs90 m3D 30
mcs90_m3Dr4_s30.A82 7.830991 5.221407 79007 mcs90 m3D 30
mcs90_m3Dr4_s30.A83 26.773281 14.992251 50192 mcs90 m3D 30
mcs90_m3Dr4_s30.A84 16.653099 8.612705 21256 mcs90 m3D 30
mcs90_m3Dr4_s30.A85 6.793058 4.592574 68496 mcs90 m3D 30
mcs90_m3Dr4_s30.A86 12.827796 9.620078 63854 mcs90 m3D 30
mcs90_m3Dr4_s30.A87 20.084236 11.419287 42762 mcs90 m3D 30
mcs90_m3Dr4_s30.A88 5.545455 2.978854 83024 mcs90 m3D 30
mcs90_m3Dr4_s30.A89 15.037973 7.713519 54898 mcs90 m3D 30
mcs90_m3Dr4_s30.A90 11.399220 8.612361 28502 mcs90 m3D 30
mcs90_m3Dr4_s30.A91 2.944313 1.845785 55550 mcs90 m3D 30
mcs90_m3Dr4_s30.A92 6.029451 3.833145 17576 mcs90 m3D 30
mcs90_m3Dr4_s30.A93 29.785252 20.483427 72304 mcs90 m3D 30
mcs90_m3Dr4_s30.A94 1.815894 1.095479 14013 mcs90 m3D 30
mcs90_m3Dr4_s30.A95 5.352502 3.941809 12772 mcs90 m3D 30
mcs90_m3Dr4_s30.A96 14.772973 9.486503 24529 mcs90 m3D 30
mcs90_m3Dr4_s30.A97 9.014450 5.233598 71726 mcs90 m3D 30
